review_id,tanggal,review,clean_text,nama_produk,variasi_produk,link_gambar,file_gambar,rating,sentiment,sentiment_numeric
AK000019,2025-02-22,"Ga tau kmna paket saya...d apk sudah d terima
Tp saya tidak menerima nya
Kluarga pun sama g Nerima paket
Jdi bayar angin deh",tau kmna paket sayad apk terima terima nya kluarga nerima paket jdi bayar angin deh,(PART 1) Square Neck Short Sleeve Shirt Blouse #2900,Varian: Maroon - L,Tidak ada gambar,AK000019.jpg,1,Negative,0.0
A000046,2024-09-01,mantap.,mantap,KAOS POLOS WANITA COTTON COMBED 30S BAJU KAOS POLOS CEWEK SIZE XS - XL,Varian: M,Tidak ada gambar,A000046.jpg,5,Positive,1.0
AJ000380,2025-03-08,Hitam nya bagus,hitam nya bagus,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: Hitam - L (LD 105cm),Tidak ada gambar,AJ000380.jpg,5,Positive,1.0
N000050,2025-02-01,Harusnya pesen milo malah dikirim abu2,sen milo kirim abu,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Milo - All Size,Tidak ada gambar,N000050.jpg,2,Negative,0.0
AF000300,2024-01-01,"modelnya keren. dipakainya pas, bahannya lentur dan nyaman dipakai. pokoknya bagus. 👍",model keren pakai pas bahan lentur nyaman pakai pokok bagus,Aerostreet Chinos Panjang Elvano Hijau Army Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AF000300.jpg,5,Positive,1.0
P000011,2025-03-14,Tipis banget ya harga segitu,tipis banget harga segitu,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Milo - M,Tidak ada gambar,P000011.jpg,1,Negative,0.0
U000276,2025-01-01,tipis,tipis,House of Smith Harrington Jacket Hangor Black #6 - Jaket Harrington Pria Hitam,Varian: 2XL - BLACK,Tidak ada gambar,U000276.jpg,2,Negative,0.0
N000098,2025-03-13,Bajunya kegedean tapi warna nya sesuai terimakasih seller 😊,baju gede warna nya sesuai terimakasih seller,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Milo - All Size,Tidak ada gambar,N000098.jpg,4,Positive,1.0
AG000065,2025-03-14,paket udh aku trima kaos y bagus adem aku suka mas kurir nya sehat selalu,paket udh trima kaos bagus adem suka mas kurir nya sehat,Kaos Oversize Lengan 7/8 Wanita T-shirt Wanita Lengan 3/4 Slit Atasan Rayon Belah Samping Basic Baju Panjang Top Polos Oval murah,Varian: Expresso - XL ( LD 110-130Cm ),Tidak ada gambar,AG000065.jpg,5,Positive,1.0
N000062,2025-02-01,"Tidak sesuai deng yg d sarankan, soal size BB 49 TB 150 , pake size M trnyata size M nya segede Gaban , wkwkw Aturan size M lingkar dada 120 , dimana "" Lingkar dada 1...",sesuai deng saran size pake size trnyata size nya gede gaban wkwkw atur size lingkar dada mana lingkar dada,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Putih - All Size,Ada gambar,N000062.jpg,1,Negative,0.0
AT000016,2025-03-08,kecewa bangettt udh nunggu lama yg dkirim malah g sesuai klau emng g ad yg d’pesen g usah dkirim…….!!!!!!,kecewa bangettt udh nunggu dkirim sesuai klau emng dpesen dkirim,Faradina Exclusive Listya Dress Gamis Motif Premium Aksen List Busui Friendly Diamond Muslim,Varian: BK Army,Tidak ada gambar,AT000016.jpg,2,Negative,0.0
H000045,2025-01-01,Baju nya ada bekas sundutan rokok c kak..,baju nya bekas sundut rokok kak,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Maroon - Tangan Panjang (Sz Jumbo),Ada gambar,H000045.jpg,1,Negative,0.0
V000034,2025-03-09,"Mantap surantap Hade pisan euyy🤣🤣🤣
Gas order lagi kakak",mantap surantap hade pis euyy gas order kakak,House of Smith Bomber Jacket Bomith Black #3 - Jaket Bomber Pria Hitam,Varian: L,Ada gambar,V000034.jpg,5,Positive,1.0
C000085,2025-03-13,Bagus cma agak laen aj bhnnya,bagus cma laen bhnnya,COZYCLUB Long Sleeve Linen Shirt | Kemeja Pria Kerah Lengan Panjang Baju Dark Grey Beige,Varian: Coffee - L,Tidak ada gambar,C000085.jpg,4,Positive,1.0
AK000053,2025-02-01,BARANG TIDAK SESUAI,barang sesuai,(PART 1) Square Neck Short Sleeve Shirt Blouse #2900,Varian: Wine - XL,Tidak ada gambar,AK000053.jpg,1,Negative,0.0
P000044,2025-03-10,Kurang panjang ke bawahnya jelek jdinya keliatan udelnya,bawah jelek jdinya liat udel,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - XXL,Tidak ada gambar,P000044.jpg,1,Negative,0.0
N000230,2025-03-11,Sesuai dengan pesanan ya kak trimakasih 😊🙏,sesuai pesan kak trimakasih,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Smoke - All Size,Tidak ada gambar,N000230.jpg,5,Positive,1.0
AO000008,2025-03-09,"kok cmn  1 yg datang
saya pesen 3
masak iyh satu harganya 442",cmn sen masak iyh harga,QOME - DRESS BAHAN CERUTI / DRESS NAOMI / DRESS KONDANGAN /DRESS PESTA / DRESS FORMAL Mewah,Varian: bergundy - L (LD 110),Tidak ada gambar,AO000008.jpg,1,Negative,0.0
AB000396,2024-01-01,"produk oke, mantap.. walaupun agak terlalu ketat untuk ukuran 30 sama badan saya. TB 173 BB 68 . Pernah ambil yang 32 pinggang terlalu besar, coba downsize tapi tertalu k...",produk oke mantap ketat ukur badan ambil pinggang coba downsize talu,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 30,Tidak ada gambar,AB000396.jpg,5,Positive,1.0
P000384,2025-03-10,ukuran xl kok gede ya beda sama ukuran xl lain,ukur gede beda ukur,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - XL,Tidak ada gambar,P000384.jpg,4,Positive,1.0
P000108,2025-03-08,"Tipis ,bahan panas gk sesuai yang dipromosiin",tipis bahan panas sesuai dipromosiin,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - XL,Tidak ada gambar,P000108.jpg,2,Negative,0.0
AC000446,2024-01-01,Ukurannya pas,ukur pas,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 30,Tidak ada gambar,AC000446.jpg,5,Positive,1.0
AI000203,2025-03-01,Bagus,bagus,KEMEJA/BLOUSE ALIKA RAYON PREMIUM LD 120 CM,Varian: KAVITA - 120,Tidak ada gambar,AI000203.jpg,5,Positive,1.0
P000034,2025-03-12,Sama2 jelek,jelek,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Abu Tua - XXL,Tidak ada gambar,P000034.jpg,2,Negative,0.0
AW000027,2025-03-13,"Pliss padahal butuh bgt yg warna item
Pesan hitam yang datang warna abu abu
Ga sesuaii kecewaaa udh lama datangya",pliss butuh bgt warna item pesan hitam warna abu abu sesuai kecewaaa udh datangya,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: hitam - 13 tahun,Ada gambar,AW000027.jpg,2,Negative,0.0
AL000028,2024-01-01,Jelek dn kasar daaan mahal,jelek kasar daaan mahal,KEMEJA STRIP WANITA KECE Baju,Varian: 33 - All size,Tidak ada gambar,AL000028.jpg,2,Negative,0.0
P000152,2025-03-01,Bahan tipis GK sesuai dengan yg d promosikan dgn harga 60an GK worth banget!!!!! Nyesel beli 3,bahan tipis sesuai promosi dgn harga worth banget nyesel beli,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Navy - L,Tidak ada gambar,P000152.jpg,2,Negative,0.0
R000279,2024-01-01,"Sesuai deskripsi, qualitynya worth it dengan harga, respon admin & sellernya bagus, pengemasan juga cepat, cuma ukuran L nya kaya XL, biasanya LB 54cm pas dibadan, ta...",sesuai deskripsi qualitynya worth harga respon admin sellernya bagus emas cepat ukur nya kaya pas bad,Jaket Bomber Ribsgold Series,Varian: BomberArmy - L,Tidak ada gambar,R000279.jpg,5,Positive,1.0
Z000410,2024-12-01,mantap gan,mantap gan,Aerostreet T Shirt Reguler Polos Gelap Kaos T-Shirt Tshirt KAAAA,Varian: HIJAU BOTOL - XL,Tidak ada gambar,Z000410.jpg,5,Positive,1.0
AO000063,2025-02-01,Ada  bolong dibajunya,bolong baju,QOME - DRESS BAHAN CERUTI / DRESS NAOMI / DRESS KONDANGAN /DRESS PESTA / DRESS FORMAL Mewah,Varian: bergundy - XL (LD 120),Tidak ada gambar,AO000063.jpg,1,Negative,0.0
AI000058,2024-04-01,"Kain tipis, nerawang, & obrasan amburadul. Sangat buruk",kain tipis nerawang obras amburadul buruk,KEMEJA/BLOUSE ALIKA RAYON PREMIUM LD 120 CM,Varian: KEJORA - 120,Tidak ada gambar,AI000058.jpg,1,Negative,0.0
V000035,2025-03-09,Istimewa,istimewa,House of Smith Bomber Jacket Bomith Black #3 - Jaket Bomber Pria Hitam,Varian: XL,Ada gambar,V000035.jpg,5,Positive,1.0
H000097,2025-03-01,Ini sesuai dengan apa yang saya pesan,sesuai pesan,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Maroon - Tangan Panjang (Sz Jumbo),Tidak ada gambar,H000097.jpg,4,Positive,1.0
AZ000127,2025-03-01,Bahan tipis,bahan tipis,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Avocado - XL,Tidak ada gambar,AZ000127.jpg,2,Negative,0.0
C000105,2025-03-13,Barang bagus recomen,barang bagus recomen,COZYCLUB Long Sleeve Linen Shirt | Kemeja Pria Kerah Lengan Panjang Baju Dark Grey Beige,Varian: Olive - L,Tidak ada gambar,C000105.jpg,5,Positive,1.0
T000115,2024-01-01,"mantap jaketnya..
bgs bingits👍👌

Tebal berkualitas 👍. 
Bahannya bagus. 
Jahitannya top markotop.",mantap jaket bgs bingits tebal kualitas bahan bagus jahit top markotop,"jaket bomber premium,jaket pria",Varian: Putih - S,Ada gambar,T000115.jpg,5,Positive,1.0
T000154,2024-01-01,kerrennn boss,kerrennn boss,"jaket bomber premium,jaket pria",Varian: Putih - L,Tidak ada gambar,T000154.jpg,5,Positive,1.0
P000275,2025-02-01,KAIN TIPIS BAJU NYA GATEL GA WORIT SIH HARGA SEGITU,kain tipis baju nya gatel worit sih harga segitu,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - XL,Tidak ada gambar,P000275.jpg,1,Negative,0.0
P000101,2025-03-14,bagus,bagus,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Milo - XXL,Tidak ada gambar,P000101.jpg,5,Positive,1.0
AY000009,2025-03-08,Order XL datang nya ukuran M,order nya ukur,DRESS JEANS ANAK TERBARU USIA 1 - 7 TAHUN,Varian: DRESS LENGAN PUTIH - XL,Tidak ada gambar,AY000009.jpg,2,Negative,0.0
Q000008,2025-02-01,Model nya keren gagah kek pejabat mantap top is the best rafiaahmat keren josssssssssss,model nya keren gagah kek jabat mantap top the best rafiaahmat keren josssssssssss,Parayu - Jas Blazer Vali Jas Pria Formal Kancing Satu Slim Fit,Varian: Hitam - M,Tidak ada gambar,Q000008.jpg,5,Positive,1.0
AW000117,2025-02-01,Kekcilan klo untuk usia 15 tahun,kekcilan klo usia,celana panjang anak laki-laki model cargo umur 5 sampai 15 tahun,Varian: hitam - 15 tahun,Tidak ada gambar,AW000117.jpg,2,Negative,0.0
AH000038,2024-01-01,Baru kali ini beli baju thrift g sesuai ekspektasi wkwkwk kalau mau beli di sini harus teliti ya gais harga aga mahal tapi yg dtg kek baju 20ribu jga g ada yg mau beli ke...,kali beli baju thrift sesuai ekspektasi wkwkwk beli teliti gais harga aga mahal dtg kek baju ribu jga beli,[1-100] Atasan Kemeja dan Blouse Santai Elegan - Nyaman,Varian: 58,Tidak ada gambar,AH000038.jpg,1,Negative,0.0
O000007,2025-02-22,Beda sma yg difoto😞,beda sma foto,Rok PANJANG Plisket BB WAVY / Rok BB Wavy / rok plisket bb wavy (036),Varian: Almond 029 (lebar),Tidak ada gambar,O000007.jpg,1,Negative,0.0
P000338,2025-03-11,bahannya agak tipiss tapi okelahp,bahan tipiss okelahp,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Navy - M,Tidak ada gambar,P000338.jpg,4,Positive,1.0
J000277,2024-01-01,good,good,Kaos Polos New States Apparel 5400 Heavy Cotton T-shirt,Varian: Navy - XXL,Tidak ada gambar,J000277.jpg,5,Positive,1.0
N000387,2025-03-08,Sesuai harga pesanan bagus,sesuai harga pesan bagus,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Putih - All Size,Tidak ada gambar,N000387.jpg,4,Positive,1.0
AF000293,2024-01-01,Ukurannya terlalu kecil,ukur,Aerostreet Chinos Panjang Elvano Hijau Army Celana Chino EAAAA,Varian: 28,Ada gambar,AF000293.jpg,4,Positive,1.0
F000045,2024-01-01,Mengecewakan,kecewa,Hoodie Jumper Jaket Sweater Polos Unisex,Varian: Mocca,Tidak ada gambar,F000045.jpg,2,Negative,0.0
AM000001,2024-12-01,Ini knp hyaa cuman CO 1 kok datangnya 2 trus harganya yg awalnya cuman 37 pas Dateng jadi 40 an,knp hyaa cuman datang trus harga cuman pas dateng,KEMEJA OVAL CRINKLE AIRFLOW PREMIUM BY AS3,Varian: Putih - M,Tidak ada gambar,AM000001.jpg,1,Negative,0.0
AZ000162,2025-02-22,"Bahan panas nerawang
Mana banyak benang gk di bersihin dl kecewa sih karna po juga lama",bahan panas nerawang benang bersihin kecewa sih karna,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Avocado - L,Ada gambar,AZ000162.jpg,2,Negative,0.0
M000332,2025-01-01,Bahannya nyaman bagusss,bahan nyaman bagusss,4 Pcs 100 Ribu | Kaos Pocket Saku MBN Pria Wanita | Kaos Polos | Kaos Lengan Pendek Santai,Varian: 4 PCS TULIS DI PESAN OPSIONAL - XL,Tidak ada gambar,M000332.jpg,5,Positive,1.0
AB000094,2024-11-01,"bahanya lembut adem , gak terlalu tebal gak terlalu tipis nyaman di pakai",bahanya lembut adem gak tebal gak tipis nyaman pakai,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AB000094.jpg,5,Positive,1.0
AC000247,2024-06-01,"Quality kontrolnya jelek banget, sebelumnya beli celana ini warna army ukuran 34 bagian bawah tidak ketat, kenapa order warna navy bagian bawahnya ketat bener, sengaja ap...",quality kontrol jelek banget beli celana warna army ukur ketat order warna navy bawah ketat bener sengaja,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 34,Tidak ada gambar,AC000247.jpg,1,Negative,0.0
AC000110,2024-11-01,"mantap... 👍🏻👍🏻
seller responsive.. pengiriman oke..",mantap seller responsive kirim oke,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 32,Tidak ada gambar,AC000110.jpg,5,Positive,1.0
AD000169,2024-07-01,"mantaaps harga segini kualitas bagus bgt, dan ukuran pas bgt, saya tinggi 176 dan berat 67..",mantaaps harga gin kualitas bagus bgt ukur pas bgt berat,Aerostreet Chinos Panjang Elvano Abu Tua Celana Chino EAAAA,Varian: 32,Ada gambar,AD000169.jpg,5,Positive,1.0
N000404,2025-03-08,Beli 3 pcs semuanya bagus next order lagi,beli pcs bagus next order,"Novie Baju Blouse Cringkle Atasan Wanita Lengan Panjang Katun Polos,Blouse Wanita Kekinian Airflow Muda Crinkle Oversize atasan tulle Nyaman atasan korea Linen",Varian: Soft pink - All Size,Ada gambar,N000404.jpg,5,Positive,1.0
AZ000055,2025-03-08,"SELLER TIDAK RAMAH,PAS LIVE DITIKTOK TUK BB 11 KG KATANYA UKURAN S, SAYA CO UKURAN S,PAS DATANG KEKECILAN,GILIRAN DI KOMPLAIN MINTA TUKER SIZE BILANG NYA GAK BISA. SANGAT...",seller ramahpas live ditiktok tuk ukur ukur spas kekecilangiliran komplain tuker size bilang nya gak,RANIA ONE SET-Setelan celana dan atasan katun toyobo anak usia 0-10 tahun,Varian: Rania Khaky - S,Tidak ada gambar,AZ000055.jpg,1,Negative,0.0
L000285,2024-01-01,"Ukurannya pas,pesen no 36 yg datang XXXL, untung aja ukuran nya pas",ukur paspesen xxxl untung aja ukur nya pas,CELANA PANJANG JEANS PRIA STRETCH,Varian: Bio Blict - 38,Ada gambar,L000285.jpg,5,Positive,1.0
P000220,2025-02-01,"Tipis tidak sesuai foto
Jahitan jelek",tipis sesuai foto jahit jelek,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Abu Tua - L,Tidak ada gambar,P000220.jpg,1,Negative,0.0
P000026,2025-03-13,"Untuk smuanya gak usah belik baju ha bro ni,,sumpah tipis kali bhan nya,tipis dari kain lap dapur sumpah nyesal belik mahal pulak tu👿👿",smuanya gak belik baju bro nisumpah tipis kali bhan nyatipis kain lap dapur sumpah nyesal belik mahal pulak,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Hitam - M,Tidak ada gambar,P000026.jpg,1,Negative,0.0
H000007,2025-03-01,Nggak jelas bangat. Saya pesan warnah maron malah warnah coklat yang datang.. terakhir kali pesan di tokoh ini 👎👎,nggak bangat pesan warnah maron warnah coklat kali pesan tokoh,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Maroon - Size Normal,Tidak ada gambar,H000007.jpg,1,Negative,0.0
L000015,2024-01-01,pesen 2 yang d kirim cuma 1,sen kirim,CELANA PANJANG JEANS PRIA STRETCH,Varian: biowash - 28,Tidak ada gambar,L000015.jpg,2,Negative,0.0
X000129,2024-09-01,Bgs bgtttopp,bgs bgtttopp,House of Smith Harrington Jacket Hangor Navy #4 - Jaket Harrington Pria,Varian: 3XL,Tidak ada gambar,X000129.jpg,5,Positive,1.0
C000236,2025-03-10,very good,very good,COZYCLUB Long Sleeve Linen Shirt | Kemeja Pria Kerah Lengan Panjang Baju Dark Grey Beige,Varian: Beige - M,Tidak ada gambar,C000236.jpg,5,Positive,1.0
AB000278,2024-04-01,Ukurannya pas Tinggi badan > 180 cm,ukur pas badan,Aerostreet Chinos Panjang Elvano Krem Celana Chino EAAAA,Varian: 36,Tidak ada gambar,AB000278.jpg,5,Positive,1.0
E000473,2024-01-01,bgus,bgus,Sweater XXXL Oversize Sweater Oblong Wanita Bigsize Atasan Crewneck Nyaman Bahan Fleece Sweatshirt Baju Basic Panjang Hoodie,Varian: Capucino,Tidak ada gambar,E000473.jpg,5,Positive,1.0
AE000106,2024-11-01,ukuran sesuai. bahan lumayan nyaman dipake... Pengiriman cepet banget,ukur sesuai bahan lumayan nyaman dipake kirim cepet banget,Aerostreet Chinos Panjang Elvano Khaki Celana Chino EAAAA,Varian: 32,Tidak ada gambar,AE000106.jpg,5,Positive,1.0
S000220,2024-01-01,"produk diterima dengan baik
pengiriman cepat
jaket keren, jahitan rapi, memuaskan",produk terima kirim cepat jaket keren jahit rapi muas,"Jaket Semi Parka, Kemeja Semi Parka, Canvas Trucker",Varian: Navy - M,Tidak ada gambar,S000220.jpg,5,Positive,1.0
K000336,2024-01-01,"kemeja kekecilan,di pakai pjg kemeja gantung...bahan bgs ..tp engga pakai engga pa bt anak sy aja",kemeja kekecilandi pakai pjg kemeja gantungbahan bgs engga pakai engga anak aja,KEMEJA WANITA POLOS LENGAN PANJANG RAYON LONG SHIRT ORGANIK HITAM,Varian: Kemeja Hitam - Fit to XXL,Tidak ada gambar,K000336.jpg,4,Positive,1.0
AC000023,2024-01-01,warna Kya celana² udah lama jadi pudar² gtu,warna kya celana udah pudar gtu,Aerostreet Chinos Panjang Elvano Navy Celana Chino EAAAA,Varian: 28,Tidak ada gambar,AC000023.jpg,2,Negative,0.0
C000202,2025-03-10,mantap🔥🔥🔥,mantap,COZYCLUB Long Sleeve Linen Shirt | Kemeja Pria Kerah Lengan Panjang Baju Dark Grey Beige,Varian: Beige - L,Tidak ada gambar,C000202.jpg,5,Positive,1.0
AV000007,2025-03-12,Umur 10 tahun kecil bangat kecilan,umur bangat kecil,Motif Best seller Atasan kemeja anak bahan katun flanel untuk usia 3-10 tahun lengan panjang motif kotak tartan fashion kids Fashion Baju anak anak,Varian: Best 06 - 3XL 9-10 tahun,Tidak ada gambar,AV000007.jpg,1,Negative,0.0
AT000099,2025-02-01,Tolg di cek resi dan brang tidak sesuai barang kurg satu,tolg cek resi brang sesuai barang kurg,Faradina Exclusive Listya Dress Gamis Motif Premium Aksen List Busui Friendly Diamond Muslim,Varian: TR Hitam,Tidak ada gambar,AT000099.jpg,1,Negative,0.0
C000048,2025-02-01,Puting susu gw kliatan bnget. Trlalu tipis,puting susu kliatan bnget trlalu tipis,COZYCLUB Long Sleeve Linen Shirt | Kemeja Pria Kerah Lengan Panjang Baju Dark Grey Beige,Varian: Broken White - L,Tidak ada gambar,C000048.jpg,2,Negative,0.0
E000008,2024-11-01,baju apa karunggg,baju karunggg,Sweater XXXL Oversize Sweater Oblong Wanita Bigsize Atasan Crewneck Nyaman Bahan Fleece Sweatshirt Baju Basic Panjang Hoodie,Varian: Hitam,Tidak ada gambar,E000008.jpg,1,Negative,0.0
P000034,2025-03-15,"Kualitas produk: Buruk jahitan ga rapih+galurus gua nyesel sih beli ini promosi nyah bagus di fto nyah bagus kenapa pas sampe rumah malah gini
Jelekk pokonyamah👎👎👎",kualitas produk buruk jahit rapihgalurus gua nyesel sih beli promosi nyah bagus fto nyah bagus pas sampe rumah gin jelekk pokonyamah,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Sage soft - L,Ada gambar,P000034.jpg,1,Negative,0.0
AH000031,2024-06-01,Di live bilang nya ld besar 130 yg datang ld kecil yg gede cuma 1 .trus bahanya tipis ya maklum lah namanya jg baju bekas.jdi mending yg Bru sekalian.syangkan jdi GK ke p...,live bilang nya gede trus bahanya tipis maklum nama baju bekasjdi mending bru sekaliansyangkan jdi,[1-100] Atasan Kemeja dan Blouse Santai Elegan - Nyaman,Varian: 14,Tidak ada gambar,AH000031.jpg,2,Negative,0.0
V000010,2025-03-14,"Barang cacat, admin gk nge respon pas di chat",barang cacat admin nge respon pas chat,House of Smith Bomber Jacket Bomith Black #3 - Jaket Bomber Pria Hitam,Varian: 2XL,Tidak ada gambar,V000010.jpg,1,Negative,0.0
P000219,2025-02-01,"Tipis tdk sesuai foto
Jahitan jelek",tipis tdk sesuai foto jahit jelek,HAIBRO Kemeja Cove Series Sage Green Polos,Varian: Milo - L,Tidak ada gambar,P000219.jpg,1,Negative,0.0
H000014,2025-02-01,Baju ku bolong nempel kain sama kain,baju bolong nempel kain kain,Cessie Blouse Wanita Airflow Atasan Crinkle Baju Big Size,Varian: Hitam - Tangan Panjang (Sz Jumbo),Tidak ada gambar,H000014.jpg,2,Negative,0.0
AJ000003,2025-03-15,datengnya crop,datengnya crop,"KEMEJA WANITA , KEMEJA RAYON ORI PREMIUM, KEMEJA WANITA KEKINIAN, KEMEJA WANITA MURAH Oversize",Varian: Pink salem - L (LD 105cm),Tidak ada gambar,AJ000003.jpg,2,Negative,0.0
